Posting time 	Number of images	Description under the image	Year	Make and Model 	Condition 	Cylinders 	Drive 	Fuel 	Odometer 	Paint color	Size	Title Status 	Transmission	VIN	url
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1988-toyota-pick-up/6441378490.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1998-class-motorhome-reduce/6453930313.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-250-super-duty-blue/6453926437.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1974-volkswagen-super-beetle/6453914992.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/camaro/6444823580.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-jeep-wrangler-2d-tj-ii/6453869207.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-honda-accord/6453865531.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-ford-150-fx4/6453863098.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1998-nissan-quest/6453841362.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-nissan-frontier-sv/6453808690.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1969-chrysler-new-yorker/6425370674.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/1997-dodge-dakota-slt-v6/6453795945.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-ram-dodge-2500-crew-cab/6453787159.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-acura-tl-white-color/6453638341.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/toyota-tacoma-prerunner/6453784593.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ram-1500-crew-cab/6453782486.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-hyundai-sonata-24-clean/6453775599.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-chevrolet-trailblazer/6420727240.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1997-ford-ranger/6453750775.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2016-gmc-canyon-like-new/6453738760.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-honda-odyssey-mini-van/6453663717.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/94-gmc-topkick-24-ft/6423668310.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-mazda-6/6453481589.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/camaro-2012/6453617513.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/clean-01-dodge-ramwd-diesel/6453591941.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/camaro-2012/6453617513.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/clean-01-dodge-ramwd-diesel/6453591941.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-dodge-grand-caravan-sxt/6453573005.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-nissan-titan-crew-cab-le/6453567923.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2004-dodgex4/6453567711.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1996-chevrolet-camaro/6453458977.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-chevrolet-silverado-1500/6453459021.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-chevrolet-impala-ltz-v6/6453427584.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1994-chevy-pickup-extended/6453344110.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2015-nissan-xterra-pro-4x-4x4/6433752289.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-dodge-charger/6453337232.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-dodge-ram/6453331378.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-yukon-denali/6453289818.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-ford-250-super-duty/6453242644.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/jeep-wrangler/6441662107.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-altima-reduced/6453192746.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-buick-regal-turbo/6453190869.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-chevrolet-silverado/6453190798.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1986-k10/6453185366.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/ford-150/6453185076.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2000-chevrolet-tracker-4x4/6453177089.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/08-honda-accord/6453172473.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-nissan-frontier-4x4/6441269147.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2012-kia-sorento/6452977982.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/im-in-need-of-crown-vic-cop/6424827125.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-gmc-sierra-z71/6452928085.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1997-jeep-wrangler/6452879502.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2015-ford-f150-larait-4x4/6452874880.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1999-honda-accord/6444354179.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-gmc-sierra-1500-sl-crew/6452791455.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/f150-4x4/6452764640.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2010-chrysler-300/6421095962.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/honda-pilot-2007/6446972356.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1999-f450/6452591717.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-chevrolet-silverado-3500/6452513186.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1999-ford-taurus-sedan/6452420232.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/82-malibu/6452375144.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2017-ram-2500/6439724030.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1991-nissan-300zx-mechanic/6422943736.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/acura-2005-tl/6452299572.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1995-chevy-10/6441219522.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2002-gmc-new-sierra-71-ext/6452268976.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/1998-jeep-wrangler-se/6452258258.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2006-nissan-maxima-sl-leather/6452249672.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/roadmaster/6420613128.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/1991-chevrolet-silverado-reg/6452210144.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-mazda-3-onlymiles/6452208815.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-toyota-tundra-sr5-crew/6452206156.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2005-chevrolet-silverado-4-4/6452203374.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-ford-escape-xlt-awd-flex/6452200912.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/titan-nissan/6433723877.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-ford-super-duty-350-srw/6452181843.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-dodge-dart-sxt-24l/6452177536.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2004-rendezvous/6440176006.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-chevrolet-silverado/6452163009.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-dodge-challenger-sxt-v6/6452157331.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2009-honda-civic-lx/6445644694.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-dodge-3500-black-clear/6451983589.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/buy-junk-cars/6451977579.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-chevrolet-silverado/6451926993.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2009-gmc-sierra-1500-sle-z71/6451907664.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/acura-mdx/6425718499.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2004-infiniti-q45-premium/6451895221.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1999-gmc-sonoma/6419153077.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/honda-accord-for-sale/6451771274.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2010-ford-fusion/6451727215.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/doilly-has-sold-no-need-to/6451718447.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-jeep-liberty/6451661540.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007suburbanlt/6451616168.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/04-dodge-ram/6451602487.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/86-nissan-hardbody-pickup/6451566600.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/c1500-chevy-suburban-1999/6451552275.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-gmc-sierra-1500-sle-crew/6451549408.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/74-comet/6448481690.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/toyota-tacoma-95/6451541490.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-chevy-impala/6442920456.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-chrysler-sebring/6442914236.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-ford-fusion/6442896538.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/06-cobalt/6451462783.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1947-dodge-coupe/6451461543.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/nissan-truck-good-condition/6451458100.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1971-cadillac-sedan-deville/6451452674.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/98-pontiac-firebird-v6-5-sp/6451441515.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/250-king-ranch/6438476176.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1955-chevrolet/6451422606.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/06-chrysler-pacifica/6425108398.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/76-ford-600/6451281827.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-jeep-wrangler/6451150549.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/silverado-z71/6420061555.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-kia-soul-plus-carfax-one/6451093408.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-chevrolet-traverse-lt/6451079169.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-super-duty-350-srw/6451061844.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-jeep-compass-latitude/6451051852.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2011-ford-explorer-limited/6450982948.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-chevy-silverado/6450978958.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-chevrolet-silverado/6450943850.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/car-for-sale/6450851543.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2004-chevy-silverado-z71/6450819149.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/honda-pilot-transmission/6450740430.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/lexus-es300/6450739452.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/custom-lifted-2004-avalanche/6450703158.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/trans-am/6450702847.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-mazda-3/6418266486.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1990-ford-f150/6418266271.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-mountaineer/6450581839.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-mountaineer/6450578654.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2005-chevy-express-1500/6429456789.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2003-dodge-4x4/6450568607.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-ram-1500-st-crew-cab-4wd/6450563624.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-550-crew-cab-drw-2wd/6450491399.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2001-ford-350-sd-xlt-crew-cab/6450491385.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-nissan-frontier-le-crew/6450491388.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-chevrolet-silverado-1500/6450491416.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/chevy-flat-bed-runs-needs/6450434446.html
